Date,price
2012-06-18 00:00:00-04:00,105.6903076171875
2012-06-19 00:00:00-04:00,106.71259307861328
2012-06-20 00:00:00-04:00,106.5396499633789
2012-06-21 00:00:00-04:00,104.14899444580078
2012-06-22 00:00:00-04:00,104.95113372802734
2012-06-25 00:00:00-04:00,103.26825714111328
2012-06-26 00:00:00-04:00,103.78730773925781
2012-06-27 00:00:00-04:00,104.72306060791016
2012-06-28 00:00:00-04:00,104.42423248291016
2012-06-29 00:00:00-04:00,107.02717590332031
2012-07-02 00:00:00-04:00,107.34957885742188
2012-07-03 00:00:00-04:00,108.05735778808594
2012-07-05 00:00:00-04:00,107.56976318359375
2012-07-06 00:00:00-04:00,106.54751586914062
2012-07-09 00:00:00-04:00,106.413818359375
2012-07-10 00:00:00-04:00,105.48588562011719
2012-07-11 00:00:00-04:00,105.5015869140625
2012-07-12 00:00:00-04:00,104.9904556274414
2012-07-13 00:00:00-04:00,106.75196838378906
2012-07-16 00:00:00-04:00,106.50031280517578
2012-07-17 00:00:00-04:00,107.23167419433594
2012-07-18 00:00:00-04:00,108.02592468261719
2012-07-19 00:00:00-04:00,108.30899047851562
2012-07-20 00:00:00-04:00,107.31815338134766
2012-07-23 00:00:00-04:00,106.23291778564453
2012-07-24 00:00:00-04:00,105.32072448730469
2012-07-25 00:00:00-04:00,105.3443374633789
2012-07-26 00:00:00-04:00,107.082275390625
2012-07-27 00:00:00-04:00,109.0560531616211
2012-07-30 00:00:00-04:00,109.0560531616211
2012-07-31 00:00:00-04:00,108.29327392578125
2012-08-01 00:00:00-04:00,108.19889831542969
2012-08-02 00:00:00-04:00,107.45183563232422
2012-08-03 00:00:00-04:00,109.58295440673828
2012-08-06 00:00:00-04:00,109.79528045654297
2012-08-07 00:00:00-04:00,110.34573364257812
2012-08-08 00:00:00-04:00,110.47940826416016
2012-08-09 00:00:00-04:00,110.57378387451172
2012-08-10 00:00:00-04:00,110.75465393066406
2012-08-13 00:00:00-04:00,110.69959259033203
2012-08-14 00:00:00-04:00,110.71532440185547
2012-08-15 00:00:00-04:00,110.84117126464844
2012-08-16 00:00:00-04:00,111.65900421142578
2012-08-17 00:00:00-04:00,111.80841827392578
2012-08-20 00:00:00-04:00,111.8162841796875
2012-08-21 00:00:00-04:00,111.47811126708984
2012-08-22 00:00:00-04:00,111.52533721923828
2012-08-23 00:00:00-04:00,110.61309814453125
2012-08-24 00:00:00-04:00,111.28154754638672
2012-08-27 00:00:00-04:00,111.30512237548828
2012-08-28 00:00:00-04:00,111.19503784179688
2012-08-29 00:00:00-04:00,111.28154754638672
2012-08-30 00:00:00-04:00,110.47940826416016
2012-08-31 00:00:00-04:00,111.00631713867188
2012-09-04 00:00:00-04:00,110.9040756225586
2012-09-05 00:00:00-04:00,110.80972290039062
2012-09-06 00:00:00-04:00,113.05876159667969
2012-09-07 00:00:00-04:00,113.49915313720703
2012-09-10 00:00:00-04:00,112.85425567626953
2012-09-11 00:00:00-04:00,113.16888427734375
2012-09-12 00:00:00-04:00,113.54637145996094
2012-09-13 00:00:00-04:00,115.2763900756836
2012-09-14 00:00:00-04:00,115.78752136230469
2012-09-17 00:00:00-04:00,115.39434051513672
2012-09-18 00:00:00-04:00,115.29998016357422
2012-09-19 00:00:00-04:00,115.36287689208984
2012-09-20 00:00:00-04:00,115.3707275390625
2012-09-21 00:00:00-04:00,115.3225326538086
2012-09-24 00:00:00-04:00,115.14862060546875
2012-09-25 00:00:00-04:00,113.92317962646484
2012-09-26 00:00:00-04:00,113.28280639648438
2012-09-27 00:00:00-04:00,114.3501205444336
2012-09-28 00:00:00-04:00,113.8204345703125
2012-10-01 00:00:00-04:00,114.12081909179688
2012-10-02 00:00:00-04:00,114.23944091796875
2012-10-03 00:00:00-04:00,114.70585632324219
2012-10-04 00:00:00-04:00,115.52806091308594
2012-10-05 00:00:00-04:00,115.53594207763672
2012-10-08 00:00:00-04:00,115.14068603515625
2012-10-09 00:00:00-04:00,114.00222778320312
2012-10-10 00:00:00-04:00,113.27491760253906
2012-10-11 00:00:00-04:00,113.33809661865234
2012-10-12 00:00:00-04:00,112.96659851074219
2012-10-15 00:00:00-04:00,113.9073715209961
2012-10-16 00:00:00-04:00,115.06165313720703
2012-10-17 00:00:00-04:00,115.58340454101562
2012-10-18 00:00:00-04:00,115.28302764892578
2012-10-19 00:00:00-04:00,113.36190032958984
2012-10-22 00:00:00-04:00,113.3776626586914
2012-10-23 00:00:00-04:00,111.8044204711914
2012-10-24 00:00:00-04:00,111.48819732666016
2012-10-25 00:00:00-04:00,111.81234741210938
2012-10-26 00:00:00-04:00,111.74911499023438
2012-10-31 00:00:00-04:00,111.74911499023438
2012-11-01 00:00:00-04:00,112.91915893554688
2012-11-02 00:00:00-04:00,111.91512298583984
2012-11-05 00:00:00-05:00,112.1443862915039
2012-11-06 00:00:00-05:00,113.02192687988281
2012-11-07 00:00:00-05:00,110.4604263305664
2012-11-08 00:00:00-05:00,109.13227081298828
2012-11-09 00:00:00-05:00,109.22710418701172
2012-11-12 00:00:00-05:00,109.31407165527344
2012-11-13 00:00:00-05:00,108.93458557128906
2012-11-14 00:00:00-05:00,107.46409606933594
2012-11-15 00:00:00-05:00,107.2822494506836
2012-11-16 00:00:00-05:00,107.81195831298828
2012-11-19 00:00:00-05:00,109.9939956665039
2012-11-20 00:00:00-05:00,110.04145050048828
2012-11-21 00:00:00-05:00,110.24696350097656
2012-11-23 00:00:00-05:00,111.74911499023438
2012-11-26 00:00:00-05:00,111.51190948486328
2012-11-27 00:00:00-05:00,110.94268035888672
2012-11-28 00:00:00-05:00,111.83602905273438
2012-11-29 00:00:00-05:00,112.3578109741211
2012-11-30 00:00:00-05:00,112.38155364990234
2012-12-03 00:00:00-05:00,111.8281478881836
2012-12-04 00:00:00-05:00,111.67002868652344
2012-12-05 00:00:00-05:00,111.86766815185547
2012-12-06 00:00:00-05:00,112.24718475341797
2012-12-07 00:00:00-05:00,112.58709716796875
2012-12-10 00:00:00-05:00,112.6345443725586
2012-12-11 00:00:00-05:00,113.4013900756836
2012-12-12 00:00:00-05:00,113.45670318603516
2012-12-13 00:00:00-05:00,112.76105499267578
2012-12-14 00:00:00-05:00,112.34200286865234
2012-12-17 00:00:00-05:00,113.66229248046875
2012-12-18 00:00:00-05:00,114.92723846435547
2012-12-19 00:00:00-05:00,114.07337951660156
2012-12-20 00:00:00-05:00,114.72960662841797
2012-12-21 00:00:00-05:00,113.68817138671875
2012-12-24 00:00:00-05:00,113.33783721923828
2012-12-26 00:00:00-05:00,112.8601303100586
2012-12-27 00:00:00-05:00,112.70887756347656
2012-12-28 00:00:00-05:00,111.49070739746094
2012-12-31 00:00:00-05:00,113.38562774658203
2013-01-02 00:00:00-05:00,116.29170989990234
2013-01-03 00:00:00-05:00,116.02896118164062
2013-01-04 00:00:00-05:00,116.53850555419922
2013-01-07 00:00:00-05:00,116.2200698852539
2013-01-08 00:00:00-05:00,115.88571166992188
2013-01-09 00:00:00-05:00,116.18020629882812
2013-01-10 00:00:00-05:00,117.10383605957031
2013-01-11 00:00:00-05:00,117.09584045410156
2013-01-14 00:00:00-05:00,117.0162124633789
2013-01-15 00:00:00-05:00,117.09584045410156
2013-01-16 00:00:00-05:00,117.0799560546875
2013-01-17 00:00:00-05:00,117.83636474609375
2013-01-18 00:00:00-05:00,118.09908294677734
2013-01-22 00:00:00-05:00,118.73599243164062
2013-01-23 00:00:00-05:00,118.92713165283203
2013-01-24 00:00:00-05:00,118.958984375
2013-01-25 00:00:00-05:00,119.62779235839844
2013-01-28 00:00:00-05:00,119.48443603515625
2013-01-29 00:00:00-05:00,119.95416259765625
2013-01-30 00:00:00-05:00,119.48443603515625
2013-01-31 00:00:00-05:00,119.1898193359375
2013-02-01 00:00:00-05:00,120.41600799560547
2013-02-04 00:00:00-05:00,119.06243896484375
2013-02-05 00:00:00-05:00,120.26470947265625
2013-02-06 00:00:00-05:00,120.35226440429688
2013-02-07 00:00:00-05:00,120.19307708740234
2013-02-08 00:00:00-05:00,120.86183166503906
2013-02-11 00:00:00-05:00,120.8379898071289
2013-02-12 00:00:00-05:00,121.03701782226562
2013-02-13 00:00:00-05:00,121.14055633544922
2013-02-14 00:00:00-05:00,121.25196838378906
2013-02-15 00:00:00-05:00,121.10865783691406
2013-02-19 00:00:00-05:00,122.01630401611328
2013-02-20 00:00:00-05:00,120.4955825805664
2013-02-21 00:00:00-05:00,119.76313018798828
2013-02-22 00:00:00-05:00,120.93352508544922
2013-02-25 00:00:00-05:00,118.63247680664062
2013-02-26 00:00:00-05:00,119.44466400146484
2013-02-27 00:00:00-05:00,120.94939422607422
2013-02-28 00:00:00-05:00,120.71056365966797
2013-03-01 00:00:00-05:00,121.10865783691406
2013-03-04 00:00:00-05:00,121.75358581542969
2013-03-05 00:00:00-05:00,122.84437561035156
2013-03-06 00:00:00-05:00,123.0116195678711
2013-03-07 00:00:00-05:00,123.2345199584961
